id	university	publications	publications_frac	top_pubs	top_pubs_frac	collaboration	oa	country_iso_num_code	wikipedia_url	established_year	page_id	namespace	title	is_redirect	is_new	touched	links_updated	latest	len	content_model	page_edits	creation	editors	views	references	langlinks	univ_age	page_age	pp_top	1y_views	2y_views
288	Coventry Univ	2471	1002	296	106	2108	1496	826.0	Coventry_University	1992.0	703404	0	Coventry_University	0	0	20210629122602	20210629124927.0	1030800295	56104	wikitext	1022.0	2004-06-04	444.0	28242.0	92.0	20	29.0	17	0.1197895588830433	135722	297244
289	Univ Warwick	12050	4478	1908	637	10416	10322	826.0	University_of_Warwick	1965.0	61115	0	University_of_Warwick	0	0	20210630163639	20210630163644.0	1031258188	82916	wikitext	4419.0	2002-07-09	1655.0	50108.0	87.0	39	56.0	19	0.1583402489626556	279594	565302
290	Cranfield Univ	2870	1404	419	181	2307	2477	826.0	Cranfield_University	1993.0	703621	0	Cranfield_University	0	0	20210626181137	20210623122700.0	1029718068	36755	wikitext	917.0	2004-06-04	285.0	22705.0	45.0	16	28.0	17	0.14599303135888503	108174	231174
291	Univ Dundee	4065	1597	770	225	3455	3669	826.0	University_of_Dundee	1881.0	405480	0	University_of_Dundee	0	0	20210626212141	20210626212929.0	1020393454	74614	wikitext	1265.0	2003-12-17	510.0	12869.0	99.0	27	140.0	18	0.18942189421894218	77065	180851
293	Durham Univ	7659	3153	1213	423	6433	6988	826.0	Durham_university		29997930	0	Durham_University	0	0	20210629122639	20210629125004.0	1030976284	175134	wikitext	3462.0	2001-07-30	1111.0	46411.0	293.0	46		20	0.15837576707141923	243609	530617
295	Heriot-Watt Univ	3650	1318	469	140	3285	2345	826.0	Heriot-Watt_University	1821.0	661379	0	Heriot-Watt_University	0	0	20210628134905	20210628134905.0	1030873573	54269	wikitext	1204.0	2004-05-17	492.0	24225.0	90.0	26	200.0	17	0.1284931506849315	121518	268831
296	Univ Edinburgh	22362	8280	4064	1246	19357	19870	826.0	University_of_edinburgh		23592200	0	University_of_Edinburgh	0	0	20210630211348	20210630211612.0	1030860847	101320	wikitext	3367.0	2002-07-25	1357.0	76826.0	126.0	76		19	0.1817368750558984	368521	773374
299	Univ Exeter	9773	3686	1893	608	8539	8305	826.0	University_of_Exeter	1955.0	33719893	0	University_of_Exeter	0	0	20210628114412	20210628072324.0	1028840229	76853	wikitext	2173.0	2003-06-02	896.0	43797.0	114.0	37	66.0	18	0.1936969200859511	226715	462430
301	Univ Glasgow	15021	5438	2823	886	13156	13225	826.0	University_of_glasgow		39569	0	University_of_Glasgow	0	0	20210630101638	20210630102129.0	1031207295	76270	wikitext	2206.0	2002-02-17	914.0	45734.0	80.0	59		19	0.18793688835630118	239440	513790
302	Univ Strathclyde	6105	2278	817	276	5356	5520	826.0	University_of_Strathclyde	1796.0	224318	0	University_of_Strathclyde	0	0	20210626180829	20210623122752.0	1027943486	39128	wikitext	1146.0	2003-05-10	578.0	20725.0	21.0	30	225.0	18	0.13382473382473384	107878	234079
303	Univ Surrey	5952	2221	901	304	5231	4855	826.0	University_of_Surrey	1966.0	167774	0	University_of_Surrey	0	0	20210626180800	20210623122217.0	1021466234	57369	wikitext	1280.0	2003-01-10	571.0	16466.0	79.0	28	55.0	18	0.151377688172043	91717	208452
305	Univ Hull	3200	1078	503	140	2905	2126	826.0	University_of_Hull	1927.0	556979	0	University_of_Hull	0	0	20210627130647	20210627131332.0	1030684679	33845	wikitext	1566.0	2004-03-27	596.0	18449.0	25.0	27	94.0	17	0.1571875	87217	194367
306	Keele Univ	2576	937	304	95	2263	2304	826.0	Keele_University		228606	0	Keele_University	0	0	20210628065400	20210628065438.0	1030761052	65000	wikitext	3067.0	2003-05-17	778.0	19306.0	85.0	18		18	0.11801242236024845	115381	258755
309	Univ Leeds	14148	6127	2461	897	11792	12594	826.0	University_of_Leeds	1904.0	196911	0	University_of_Leeds	0	0	20210626180816	20210623121720.0	1029764704	85927	wikitext	2068.0	2003-03-15	867.0	37262.0	76.0	44	117.0	18	0.17394684761096973	206508	464303
311	Univ Leicester	6377	2388	1039	270	5561	5229	826.0	University_of_Leicester	1957.0	354047	0	University_of_Leicester	0	0	20210629145217	20210629145426.0	1030760593	49803	wikitext	1668.0	2003-10-31	742.0	20432.0	60.0	38	64.0	18	0.16292927708954053	102373	218999
314	Liverpool John Moores Univ	3531	1089	506	143	3269	3228	826.0	Liverpool_John_Moores_University	1823.0	395962	0	Liverpool_John_Moores_University	0	0	20210628072806	20210628073011.0	1028384033	27079	wikitext	1117.0	2003-12-10	533.0	16346.0	22.0	17	198.0	18	0.14330218068535824	89136	168731
315	Univ Liverpool	14534	5072	2404	690	12954	11020	826.0	University_of_liverpool		156512	0	University_of_Liverpool	0	0	20210628065554	20210628065700.0	1030264296	46046	wikitext	1656.0	2002-12-10	816.0	27987.0	42.0	43		19	0.16540525663960368	166466	369245
316	City Univ London	2699	1161	365	132	2245	2417	826.0	City,_University_of_London		533484	0	City,_University_of_London	0	0	20210630145057	20210630145753.0	1031243039	45630	wikitext	1607.0	2004-03-17	620.0	20354.0	41.0	29		17	0.13523527232308263	106416	228586
318	Imperial Coll London	32217	11779	6593	2089	28189	27103	826.0	Imperial_College_London	1907.0	61116	0	Imperial_College_London	0	0	20210629122558	20210629124534.0	1030281918	111113	wikitext	6014.0	2002-07-09	1873.0	67624.0	160.0	58	114.0	19	0.20464351118974455	884620	1361290
320	London Sch Hyg & Trop Med	9055	2320	1801	394	8701	8486	826.0	London_School_of_Hygiene_&_Tropical_Medicine	1899.0	531365	0	London_School_of_Hygiene_&_Tropical_Medicine	0	0	20210629135739	20210629140136.0	1028698101	33973	wikitext	594.0	2004-03-16	252.0	12063.0	14.0	13	122.0	17	0.19889563776918828	63658	156722
325	Univ Coll London	40263	14923	8166	2669	35555	35448	826.0	University_College_London	1826.0	52029	0	University_College_London	0	0	20210629055322	20210629055621.0	1030996437	202230	wikitext	5833.0	2002-05-14	2008.0	103066.0	331.0	60	195.0	19	0.2028164816332613	587054	1206023
326	Univ Greenwich	4446	1160	718	167	4249	3788	826.0	University_of_Greenwich	1890.0	533524	0	University_of_Greenwich	0	0	20210626181031	20210623124308.0	1027754253	30506	wikitext	1020.0	2004-03-17	453.0	24529.0	25.0	24	131.0	17	0.16149347728295096	116240	234769
330	Loughborough Univ	5410	2420	731	276	4489	4769	826.0	Loughborough_University	1909.0	338982	0	Loughborough_University	0	0	20210628141014	20210628141534.0	1027802106	54392	wikitext	2052.0	2003-10-11	869.0	25293.0	38.0	25	112.0	18	0.13512014787430685	132794	315800
331	Manchester Metropolitan Univ	2351	954	323	116	2016	2006	826.0	Manchester_Metropolitan_University	1970.0	38308	0	Manchester_Metropolitan_University	0	0	20210630115716	20210630120218.0	1031219032	33301	wikitext	1276.0	2002-02-25	572.0	15402.0	36.0	21	51.0	19	0.13738834538494257	85148	186858
332	Univ Manchester	24312	10296	4116	1543	20222	19949	826.0	University_of_Manchester	1824.0	83266	0	University_of_Manchester	0	0	20210630142308	20210630142258.0	1031238806	85016	wikitext	3136.0	2002-09-10	1166.0	52378.0	87.0	58	197.0	19	0.16929911154985192	282997	590561
334	Open Univ	2570	973	325	87	2200	2228	826.0	Open_University	1969.0	158464	0	Open_University	0	0	20210626180754	20210623122356.0	1023106700	63733	wikitext	1847.0	2002-12-15	852.0	55641.0	63.0	34	52.0	19	0.1264591439688716	296472	677069
335	Newcastle Univ	11927	4896	2138	728	10236	9596	826.0	Newcastle_University	1834.0	203338	0	Newcastle_University	0	0	20210630052708	20210630052917.0	1031173850	74611	wikitext	1915.0	2003-03-30	625.0	27212.0	108.0	34	187.0	18	0.17925714764819317	146665	321997
337	Univ Nottingham	15955	7205	2566	952	13237	12126	826.0	University_of_Nottingham	1881.0	25086027	0	University_of_Nottingham	0	0	20210626190305	20210623132340.0	1029176549	63836	wikitext	3083.0	2002-09-30	1100.0	34370.0	75.0	44	140.0	19	0.16082732685678472	201018	438695
339	Univ Oxford	41154	16088	8524	2991	35001	35031	826.0	University_of_Oxford	1096.0	31797	0	University_of_Oxford	0	0	20210701094620	20210701094620.0	1031387224	190150	wikitext	6726.0	2001-10-13	2935.0	363921.0	199.0	122	925.0	20	0.2071244593478155	1697222	3262418
341	Univ Plymouth	3610	1424	563	172	3087	3062	826.0	University_Of_Plymouth		417261	0	University_of_Plymouth	0	0	20210626180951	20210623123327.0	1027667619	33622	wikitext	1176.0	2004-01-01	510.0	8978.0	37.0	17		17	0.15595567867036012	57879	132832
344	Univ Portsmouth	2943	1142	417	123	2529	2745	826.0	University_of_Portsmouth	1869.0	564419	0	University_of_Portsmouth	0	0	20210627144225	20210627144942.0	1030697056	33274	wikitext	1314.0	2004-03-30	612.0	12874.0	54.0	18	152.0	17	0.14169215086646278	74270	172668
348	Univ Sheffield	14190	6281	2360	862	11519	12081	826.0	University_of_Sheffield	1828.0	310417	0	University_of_Sheffield	0	0	20210630143139	20210630143845.0	1031240185	142655	wikitext	2637.0	2003-09-03	980.0	23651.0	103.0	42	193.0	18	0.16631430584918958	138595	303492
349	Univ Southampton	16280	6333	2766	872	13995	14591	826.0	University_of_Southampton	1952.0	98078	0	University_of_Southampton	0	0	20210629135711	20210629135917.0	1027989666	173597	wikitext	2068.0	2002-10-02	865.0	21236.0	369.0	38	69.0	19	0.1699017199017199	126673	285994
351	Univ Stirling	2357	917	383	125	2053	2095	826.0	University_of_Stirling	1967.0	77666	0	University_of_Stirling	0	0	20210626180550	20210623121219.0	1029571444	49960	wikitext	1274.0	2002-08-29	499.0	12050.0	61.0	23	54.0	19	0.16249469664828173	66574	142202
353	Roy Holloway - Univ London	2983	1013	474	130	2578	2215	826.0	Royal_Holloway,_University_of_London	1985.0	8914475	0	Royal_Holloway,_University_of_London	0	0	20210626183520	20210623125701.0	1028817334	69570	wikitext	3086.0	2003-10-02	1042.0	26687.0	41.0	19	36.0	18	0.15890043580288302	150885	362634
354	Swansea Univ	4661	1951	706	230	3991	4063	826.0	Swansea_University	1920.0	318040	0	Swansea_University	0	0	20210701084346	20210701085049.0	1031380545	79718	wikitext	1695.0	2003-09-14	644.0	12211.0	96.0	20	101.0	18	0.15146964170778804	70998	154945
355	Brunel Univ London	3776	1339	552	172	3331	3046	826.0	Brunel_University		155199	0	Brunel_University_London	0	0	20210626180752	20210623122119.0	1028349000	38690	wikitext	1638.0	2002-12-06	712.0	29502.0	28.0	28		19	0.1461864406779661	136432	279458
357	Univ York	8344	3255	1362	464	7146	7210	826.0	University_of_York	1963.0	155637	0	University_of_York	0	0	20210629122559	20210629124621.0	1030972188	80093	wikitext	2450.0	2002-12-08	1066.0	28565.0	122.0	34	58.0	19	0.16323106423777564	147049	311147
362	Natl & Kapodistrian Univ Athens	11473	4671	1522	384	9664	6020	300.0	National_and_Kapodistrian_University_of_Athens	1837.0	3429006	0	National_and_Kapodistrian_University_of_Athens	0	0	20210628142438	20210628143020.0	1028101063	36460	wikitext	602.0	2004-03-10	280.0	8352.0	66.0	42	184.0	17	0.13265928702170313	44242	91082
363	Natl Tech Univ Athens	5080	2263	590	234	3865	2386	300.0	National_Technical_University_of_Athens	1836.0	1064216	0	National_Technical_University_of_Athens	0	0	20210626181403	20210623124818.0	1029206238	58886	wikitext	626.0	2004-10-13	252.0	4633.0	50.0	22	185.0	17	0.11614173228346457	28158	64573
365	Univ Ioannina	3512	1213	462	117	3029	1846	300.0	University_of_Ioannina	1964.0	21466479	0	University_of_Ioannina	0	0	20210630235338	20210630235356.0	1029722034	23788	wikitext	206.0	2004-02-26	100.0	1527.0	13.0	10	57.0	17	0.1315489749430524	9776	21131
366	Univ Crete	3319	1140	454	121	2995	1896	300.0	University_of_Crete	1973.0	602461	0	University_of_Crete	0	0	20210626181059	20210623191632.0	1030078265	19316	wikitext	171.0	2004-04-17	102.0	2230.0	43.0	17	48.0	17	0.13678818921361857	12983	27721
367	Democritus Univ Thrace	1898	930	181	66	1466	695	300.0	Democritus_University_of_Thrace	1974.0	2398094	0	Democritus_University_of_Thrace	0	0	20210630235338	20210630235359.0	1030101249	14760	wikitext	155.0	2005-08-07	87.0	1876.0	26.0	10	47.0	16	0.09536354056902002	11218	24388
369	Univ Patras	3849	1887	382	155	3055	1464	300.0	University_of_Patras	1964.0	477180	0	University_of_Patras	0	0	20210626181012	20210623123943.0	1011884462	24705	wikitext	353.0	2004-02-19	172.0	2096.0	43.0	15	57.0	17	0.09924655754741492	12747	26184
371	Aristotle Univ Thessaloniki	8842	4246	1127	394	6986	3646	300.0	Aristotle_University_of_Thessaloniki	1925.0	715160	0	Aristotle_University_of_Thessaloniki	0	0	20210630235338	20210630235358.0	1029575572	84439	wikitext	643.0	2004-06-10	306.0	9746.0	94.0	34	96.0	17	0.12745985071250848	52335	96163
373	Univ Thessaly	2717	1276	311	96	2184	1092	300.0	University_of_Thessaly	1984.0	18878474	0	University_of_Thessaly	0	0	20210630235338	20210630235356.0	1027551458	26859	wikitext	567.0	2008-08-15	132.0	1756.0	31.0	10	37.0	13	0.11446448288553551	10594	22763
375	Univ Windsor	2303	1219	231	99	1700	722	124.0	University_of_Windsor	1857.0	342733	0	University_of_Windsor	0	0	20210630195539	20210630200618.0	1029879994	42716	wikitext	1306.0	2003-10-17	536.0	13233.0	50.0	21	164.0	18	0.10030395136778116	76304	178651
378	Budapest Univ Technol & Econ	3073	1639	238	110	2283	1776	348.0	Budapest_University_of_Technology_and_Economics	1782.0	1504565	0	Budapest_University_of_Technology_and_Economics	0	0	20210701070728	20210701070942.0	1028121951	25065	wikitext	408.0	2005-02-14	253.0	6304.0	4.0	27	239.0	16	0.0774487471526196	41376	85142
382	Eötvös Loránd Univ	4187	1358	460	100	3787	3019	348.0	Eötvös_Loránd_University	1635.0	681379	0	Eötvös_Loránd_University	0	0	20210630193429	20210630194014.0	1031283785	15704	wikitext	434.0	2004-05-26	245.0	12520.0	11.0	40	386.0	17	0.10986386434201098	58125	111927
384	Semmelweis Univ	3663	1294	503	90	3310	2331	348.0	Semmelweis_University	1769.0	1329574	0	Semmelweis_University	0	0	20210626181600	20210624135511.0	1016476486	41091	wikitext	392.0	2004-12-26	148.0	4122.0	27.0	18	252.0	17	0.1373191373191373	23684	49877
385	Univ Debrecen	3605	1581	377	99	2920	2574	348.0	University_of_Debrecen	1538.0	3118361	0	University_of_Debrecen	0	0	20210626182340	20210623123403.0	1019958792	10255	wikitext	377.0	2005-11-09	135.0	5051.0	3.0	30	483.0	16	0.10457697642163662	31307	61961
389	Univ Pécs	2007	915	196	51	1674	1187	348.0	University_of_Pécs	1912.0	2519422	0	University_of_Pécs	0	0	20210629122611	20210629125354.0	1019857175	19800	wikitext	249.0	2005-08-23	133.0	5125.0	23.0	21	109.0	16	0.09765819631290483	27537	56482
391	Univ Szeged	3620	1743	357	100	2989	2579	348.0	University_of_Szeged	1581.0	1096803	0	University_of_Szeged	0	0	20210626181414	20210624125455.0	1029812721	37503	wikitext	552.0	2004-10-23	241.0	6028.0	4.0	27	440.0	17	0.09861878453038674	25562	46917
394	Univ Iceland	3724	1263	584	114	3275	2323	352.0	University_of_Iceland	1911.0	389672	0	University_of_Iceland	0	0	20210626180939	20210623123139.0	1029716010	20942	wikitext	508.0	2003-12-05	256.0	10024.0	10.0	45	110.0	18	0.15682062298603652	50213	102402
395	Univ Coll Cork	5800	2651	852	343	4658	3148	372.0	University_College_Cork_-_National_University_of_Ireland,_Cork		738094	0	University_College_Cork	0	0	20210626181150	20210624124719.0	1029267041	53069	wikitext	1175.0	2004-06-20	449.0	17602.0	87.0	20		17	0.14689655172413793	79399	165045
399	Trinity Coll Dublin	7916	3427	1346	488	6594	4806	372.0	Trinity_College,_Dublin	1592.0	142298	0	Trinity_College_Dublin	0	0	20210626213119	20210626214105.0	1030585354	141581	wikitext	3424.0	2002-10-30	1389.0	58594.0	105.0	38	429.0	19	0.17003537139969682	304918	652722
400	Univ Coll Dublin	9769	3786	1428	424	8328	6001	372.0	University_College_Dublin_-_National_University_of_Ireland,_Dublin		41537643	0	University_College_Dublin	0	0	20210626190358	20210626190755.0	1029265518	65155	wikitext	2201.0	2002-10-02	972.0	26199.0	55.0	34		19	0.14617668133892928	138026	289901
401	Dublin City Univ	2356	882	284	86	2044	1349	372.0	Dublin_City_University	1975.0	390702	0	Dublin_City_University	0	0	20210630224558	20210630225101.0	1031307404	107158	wikitext	1996.0	2003-12-06	594.0	8246.0	136.0	20	46.0	18	0.12054329371816638	51395	117250
402	Natl Univ Ireland - Galway	4506	1965	639	206	3720	2669	372.0	National_University_of_Ireland,_Galway	1845.0	172910	0	NUI_Galway	0	0	20210626180803	20210623130015.0	1030027406	40966	wikitext	1143.0	2003-01-22	498.0	9492.0	60.0	24	176.0	18	0.1418109187749667	54575	114968
403	Univ Limerick	3071	1569	395	183	2319	1713	372.0	University_of_Limerick	1972.0	258857	0	University_of_Limerick	0	0	20210626212139	20210626221828.0	1028117057	55353	wikitext	1038.0	2003-07-03	474.0	8700.0	36.0	19	49.0	18	0.12862259850211658	47965	109772
405	Univ Politec Marche	3999	1861	506	215	3255	1652	380.0	Marche_Polytechnic_University	1959.0	4651007	0	Marche_Polytechnic_University	0	0	20210626182715	20210623125549.0	1002193105	2386	wikitext	78.0	2006-04-06	50.0	1796.0	1.0	9	62.0	15	0.12653163290822705	9901	20632
407	Univ Bari Aldo Moro	7117	2605	882	262	6289	3853	380.0	University_of_Bari	1925.0	4828841	0	University_of_Bari	0	0	20210626182741	20210623131145.0	995116890	5661	wikitext	115.0	2006-04-20	82.0	3159.0	4.0	21	96.0	15	0.12392862161022902	15907	33052
409	Univ Bologna	18288	7517	2413	725	15269	10033	380.0	University_of_Bologna	1088.0	263329	0	University_of_Bologna	0	0	20210627082743	20210623121921.0	1028552928	43978	wikitext	1165.0	2003-07-08	665.0	71088.0	67.0	81	933.0	18	0.13194444444444445	298198	604471
410	Brescia Univ	4275	1628	538	139	3708	2268	380.0	University_of_Brescia	1982.0	4812226	0	University_of_Brescia	0	0	20210626182739	20210623132445.0	1003935488	6770	wikitext	96.0	2006-04-19	59.0	1822.0	6.0	11	39.0	15	0.12584795321637426	9220	19562
411	Univ Cagliari	5099	1951	538	154	4438	2749	380.0	University_of_Cagliari	1606.0	4958826	0	University_of_Cagliari	0	0	20210626182801	20210625184811.0	1017888852	9955	wikitext	112.0	2006-04-30	71.0	2416.0	13.0	18	415.0	15	0.10551088448715434	13390	27773
416	Univ Catania	7347	2799	1015	351	6310	3702	380.0	University_of_Catania	1434.0	2115545	0	University_of_Catania	0	0	20210626181939	20210624151344.0	1014766071	10814	wikitext	204.0	2005-06-25	102.0	2806.0	1.0	20	587.0	16	0.1381516265142235	15363	31791
417	Gabriele d'Annunzio Univ	3564	1448	443	146	3129	1697	380.0	University_of_Chieti-Pescara	1960.0	4946471	0	D'Annunzio_University_of_Chieti–Pescara	0	0	20210626182759	20210623162629.0	1026814513	39138	wikitext	94.0	2006-04-29	61.0	2276.0	65.0	19	61.0	15	0.12429854096520764	11780	26226
418	Univ Ferrara	5404	1881	615	162	4829	3101	380.0	University_of_Ferrara	1391.0	2971882	0	University_of_Ferrara	0	0	20210626212153	20210626231005.0	994746812	7435	wikitext	133.0	2005-10-22	96.0	2761.0	2.0	23	630.0	16	0.11380458919319023	15297	32222
419	Univ Florence	13152	5346	1749	572	11160	7181	380.0	University_of_Florence	1321.0	453748	0	University_of_Florence	0	0	20210626181003	20210624160615.0	1017113815	16038	wikitext	267.0	2004-02-03	173.0	7453.0	36.0	40	700.0	17	0.13298357664233576	41102	82300
421	Univ Genoa	9557	3210	1199	291	8463	5512	380.0	University_of_Genoa	1481.0	456119	0	University_of_Genoa	0	0	20210626181003	20210624131556.0	1024286101	13073	wikitext	174.0	2004-02-05	104.0	4632.0	9.0	26	540.0	17	0.1254577796379617	23020	42635
422	Univ l'Aquila	3349	1446	400	148	2868	1642	380.0	University_of_L'Aquila	1952.0	4945579	0	University_of_L'Aquila	0	0	20210626182759	20210623132440.0	1029760482	9941	wikitext	168.0	2006-04-29	91.0	1530.0		10	69.0	15	0.11943863839952225	8601	17632
423	Univ Salento	3046	1156	349	108	2601	1597	380.0	University_of_Salento	1955.0	4945404	0	University_of_Salento	0	0	20210626182759	20210623142122.0	979038225	8895	wikitext	187.0	2006-04-29	73.0	1640.0	2.0	13	66.0	15	0.11457649376231123	9978	20483
424	Univ Messina	5105	2310	667	238	4292	1885	380.0	University_of_Messina	1548.0	2116104	0	University_of_Messina	0	0	20210626181939	20210624155931.0	1014767205	7150	wikitext	117.0	2005-06-26	72.0	5275.0	1.0	21	473.0	16	0.1306562193927522	19892	35219
426	Politec Milano	8525	4268	1117	492	6769	4354	380.0	Politecnico_di_Milano		1516786	0	Polytechnic_University_of_Milan	0	0	20210627075643	20210627075643.0	1030651408	44287	wikitext	822.0	2005-02-17	285.0	12418.0	35.0	27		16	0.13102639296187682	70810	153422
